season,week,contestant_row,celebrity_name,ballroom_partner,placement,results,judge_total_S,judge_share_Q,fan_share_P,fan_votes_V,composite_C
4,5,3,Heather Mills,Jonathan Roberts,7,Eliminated Week 6,7.0,0.11931818181818181,0.1397142857142857,1397142.857142857,0.2590324675324675
4,5,6,John Ratzenberger,Edyta Sliwinska,6,Eliminated Week 7,6.0,0.10227272727272727,0.1397142857142857,1397142.857142857,0.24198701298701297
4,5,1,Billy Ray Cyrus,Karina Smirnoff,5,Eliminated Week 8,5.666666666666667,0.09659090909090909,0.1397142857142857,1397142.857142857,0.2363051948051948
4,5,2,Clyde Drexler,Elena Grinenko,8,Eliminated Week 5,4.333333333333333,0.07386363636363635,0.022,220000.0,0.09586363636363635
4,6,7,Laila Ali,Maksim Chmerkoskiy,3,3rd Place,9.333333333333334,0.16470588235294117,0.1607843137254902,1607843.1372549022,0.3254901960784314
4,6,0,Apolo Anton Ohno,Julianne Hough,1,1st Place,9.333333333333334,0.16470588235294117,0.1607843137254902,1607843.1372549022,0.3254901960784314
4,6,5,Joey Fatone,Kym Johnson,2,2nd Place,9.0,0.1588235294117647,0.1607843137254902,1607843.1372549022,0.3196078431372549
4,6,4,Ian Ziering,Cheryl Burke,4,Eliminated Week 9,8.0,0.1411764705882353,0.1607843137254902,1607843.1372549022,0.3019607843137255
4,6,6,John Ratzenberger,Edyta Sliwinska,6,Eliminated Week 7,6.333333333333333,0.11176470588235293,0.1843137254901961,1843137.254901961,0.296078431372549
4,6,1,Billy Ray Cyrus,Karina Smirnoff,5,Eliminated Week 8,7.0,0.12352941176470587,0.1725490196078431,1725490.1960784316,0.29607843137254897
4,6,3,Heather Mills,Jonathan Roberts,7,Eliminated Week 6,7.666666666666667,0.13529411764705881,0.0,0.0,0.13529411764705881
4,7,7,Laila Ali,Maksim Chmerkoskiy,3,3rd Place,9.833333333333334,0.19093851132686085,0.1954692556634304,1954692.556634304,0.3864077669902912
4,7,5,Joey Fatone,Kym Johnson,2,2nd Place,9.833333333333334,0.19093851132686085,0.1954692556634304,1954692.556634304,0.3864077669902912
4,7,4,Ian Ziering,Cheryl Burke,4,Eliminated Week 9,9.0,0.17475728155339806,0.1954692556634304,1954692.556634304,0.37022653721682847
4,7,0,Apolo Anton Ohno,Julianne Hough,1,1st Place,9.0,0.17475728155339806,0.1954692556634304,1954692.556634304,0.37022653721682847
4,7,1,Billy Ray Cyrus,Karina Smirnoff,5,Eliminated Week 8,6.333333333333333,0.12297734627831715,0.2181229773462783,2181229.773462783,0.34110032362459547
4,7,6,John Ratzenberger,Edyta Sliwinska,6,Eliminated Week 7,7.5,0.14563106796116504,0.0,0.0,0.14563106796116504
4,8,0,Apolo Anton Ohno,Julianne Hough,1,1st Place,9.666666666666666,0.2310756972111554,0.24125,2412500.0,0.47232569721115536
4,8,5,Joey Fatone,Kym Johnson,2,2nd Place,9.166666666666666,0.21912350597609562,0.24125,2412500.0,0.4603735059760956
4,8,7,Laila Ali,Maksim Chmerkoskiy,3,3rd Place,8.833333333333334,0.2111553784860558,0.24125,2412500.0,0.4524053784860558
4,8,4,Ian Ziering,Cheryl Burke,4,Eliminated Week 9,7.833333333333333,0.18725099601593628,0.24125,2412500.0,0.4285009960159363
4,8,1,Billy Ray Cyrus,Karina Smirnoff,5,Eliminated Week 8,6.333333333333333,0.15139442231075698,0.035,350000.00000000006,0.18639442231075698
4,9,7,Laila Ali,Maksim Chmerkoskiy,3,3rd Place,10.0,0.25316455696202533,0.2925935302390998,2925935.302390998,0.5457580872011252
4,9,0,Apolo Anton Ohno,Julianne Hough,1,1st Place,9.833333333333334,0.2489451476793249,0.2968129395218002,2968129.3952180026,0.5457580872011252
4,9,5,Joey Fatone,Kym Johnson,2,2nd Place,10.0,0.25316455696202533,0.2925935302390998,2925935.302390998,0.5457580872011252
4,9,4,Ian Ziering,Cheryl Burke,4,Eliminated Week 9,9.666666666666666,0.24472573839662445,0.118,1180000.0,0.3627257383966245
4,10,0,Apolo Anton Ohno,Julianne Hough,1,1st Place,9.777733333333334,0.3397685007685367,0.3397685007685367,3397685.007685367,0.6795370015370734
4,10,5,Joey Fatone,Kym Johnson,2,2nd Place,9.5555,0.33204606818489824,0.3320460681848982,3320460.6818489823,0.6640921363697965
4,10,7,Laila Ali,Maksim Chmerkoskiy,3,3rd Place,9.444400000000002,0.32818543104656517,0.3281854310465651,3281854.310465652,0.6563708620931303
5,1,10,Sabrina Bryan,Mark Ballas,7,Eliminated Week 6,8.666666666666666,0.10116731517509726,0.0908181818181818,908181.818181818,0.19198549699327905
5,1,3,Helio Castroneves,Julianne Hough,1,1st Place,8.333333333333334,0.09727626459143969,0.0908181818181818,908181.818181818,0.18809444640962147
5,1,4,Jane Seymour,Tony Dovolani,6,Eliminated Week 7,8.0,0.0933852140077821,0.0908181818181818,908181.818181818,0.1842033958259639
5,1,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,8.0,0.0933852140077821,0.0908181818181818,908181.818181818,0.1842033958259639
5,1,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,7.0,0.08171206225680934,0.0908181818181818,908181.818181818,0.17253024407499112
5,1,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,7.0,0.08171206225680934,0.0908181818181818,908181.818181818,0.17253024407499112
5,1,0,Albert Reed,Anna Trebunskaya,11,Eliminated Week 2,7.0,0.08171206225680934,0.0908181818181818,908181.818181818,0.17253024407499112
5,1,7,Marie Osmond,Jonathan Roberts,3,3rd Place,7.0,0.08171206225680934,0.0908181818181818,908181.818181818,0.17253024407499112
5,1,8,Mark Cuban,Kym Johnson,8,Eliminated Week 5,7.0,0.08171206225680934,0.0908181818181818,908181.818181818,0.17253024407499112
5,1,11,Wayne Newton,Cheryl Burke,10,Eliminated Week 3,6.333333333333333,0.07392996108949415,0.0908181818181818,908181.818181818,0.16474814290767595
5,1,2,Floyd Mayweather Jr. ,Karina Smirnoff,9,Eliminated Week 4,6.0,0.07003891050583658,0.0908181818181818,908181.818181818,0.16085709232401837
5,1,6,Josie Maran,Alec Mazo,12,Eliminated Week 1,5.333333333333333,0.062256809338521395,0.001,10000.0,0.06325680933852139
5,2,3,Helio Castroneves,Julianne Hough,1,1st Place,9.0,0.11344537815126052,0.0962184873949579,962184.87394958,0.2096638655462184
5,2,10,Sabrina Bryan,Mark Ballas,7,Eliminated Week 6,8.666666666666666,0.1092436974789916,0.0962184873949579,962184.87394958,0.20546218487394952
5,2,7,Marie Osmond,Jonathan Roberts,3,3rd Place,8.0,0.10084033613445378,0.0962184873949579,962184.87394958,0.19705882352941168
5,2,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,7.666666666666667,0.09663865546218488,0.0962184873949579,962184.87394958,0.19285714285714278
5,2,8,Mark Cuban,Kym Johnson,8,Eliminated Week 5,6.0,0.07563025210084034,0.1088235294117647,1088235.294117647,0.18445378151260505
5,2,11,Wayne Newton,Cheryl Burke,10,Eliminated Week 3,5.0,0.06302521008403361,0.1214285714285714,1214285.7142857143,0.184453781512605
5,2,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,7.0,0.08823529411764706,0.0962184873949579,962184.87394958,0.18445378151260497
5,2,4,Jane Seymour,Tony Dovolani,6,Eliminated Week 7,7.0,0.08823529411764706,0.0962184873949579,962184.87394958,0.18445378151260497
5,2,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,7.0,0.08823529411764706,0.0962184873949579,962184.87394958,0.18445378151260497
5,2,2,Floyd Mayweather Jr. ,Karina Smirnoff,9,Eliminated Week 4,7.0,0.08823529411764706,0.0962184873949579,962184.87394958,0.18445378151260497
5,2,0,Albert Reed,Anna Trebunskaya,11,Eliminated Week 2,7.0,0.08823529411764706,0.0,0.0,0.08823529411764706
5,3,4,Jane Seymour,Tony Dovolani,6,Eliminated Week 7,9.0,0.11297071129707112,0.1102222222222222,1102222.2222222222,0.2231929335192933
5,3,10,Sabrina Bryan,Mark Ballas,7,Eliminated Week 6,9.0,0.11297071129707112,0.1102222222222222,1102222.2222222222,0.2231929335192933
5,3,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,9.0,0.11297071129707112,0.1102222222222222,1102222.2222222222,0.2231929335192933
5,3,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,8.666666666666666,0.10878661087866108,0.1102222222222222,1102222.2222222222,0.21900883310088326
5,3,7,Marie Osmond,Jonathan Roberts,3,3rd Place,8.666666666666666,0.10878661087866108,0.1102222222222222,1102222.2222222222,0.21900883310088326
5,3,3,Helio Castroneves,Julianne Hough,1,1st Place,8.0,0.100418410041841,0.1102222222222222,1102222.2222222222,0.2106406322640632
5,3,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,7.666666666666667,0.09623430962343096,0.1102222222222222,1102222.2222222222,0.20645653184565316
5,3,2,Floyd Mayweather Jr. ,Karina Smirnoff,9,Eliminated Week 4,7.0,0.08786610878661087,0.1102222222222222,1102222.2222222222,0.19808833100883305
5,3,8,Mark Cuban,Kym Johnson,8,Eliminated Week 5,6.666666666666667,0.08368200836820083,0.1102222222222222,1102222.2222222222,0.19390423059042303
5,3,11,Wayne Newton,Cheryl Burke,10,Eliminated Week 3,6.0,0.07531380753138076,0.008,80000.0,0.08331380753138076
5,4,10,Sabrina Bryan,Mark Ballas,7,Eliminated Week 6,10.0,0.1282051282051282,0.1244658119658119,1244658.1196581195,0.2526709401709401
5,4,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,9.0,0.11538461538461539,0.1244658119658119,1244658.1196581195,0.23985042735042728
5,4,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,9.0,0.11538461538461539,0.1244658119658119,1244658.1196581195,0.23985042735042728
5,4,3,Helio Castroneves,Julianne Hough,1,1st Place,9.0,0.11538461538461539,0.1244658119658119,1244658.1196581195,0.23985042735042728
5,4,4,Jane Seymour,Tony Dovolani,6,Eliminated Week 7,8.666666666666666,0.1111111111111111,0.1244658119658119,1244658.1196581195,0.23557692307692302
5,4,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,8.666666666666666,0.1111111111111111,0.1244658119658119,1244658.1196581195,0.23557692307692302
5,4,7,Marie Osmond,Jonathan Roberts,3,3rd Place,8.666666666666666,0.1111111111111111,0.1244658119658119,1244658.1196581195,0.23557692307692302
5,4,8,Mark Cuban,Kym Johnson,8,Eliminated Week 5,7.333333333333333,0.09401709401709402,0.1287393162393162,1287393.1623931625,0.22275641025641021
5,4,2,Floyd Mayweather Jr. ,Karina Smirnoff,9,Eliminated Week 4,7.666666666666667,0.09829059829059829,0.0,0.0,0.09829059829059829
5,5,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,9.666666666666666,0.1457286432160804,0.1428571428571428,1428571.4285714284,0.28858578607322316
5,5,10,Sabrina Bryan,Mark Ballas,7,Eliminated Week 6,9.333333333333334,0.14070351758793972,0.1428571428571428,1428571.4285714284,0.28356066044508255
5,5,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,8.666666666666666,0.1306532663316583,0.1428571428571428,1428571.4285714284,0.2735104091888011
5,5,4,Jane Seymour,Tony Dovolani,6,Eliminated Week 7,8.666666666666666,0.1306532663316583,0.1428571428571428,1428571.4285714284,0.2735104091888011
5,5,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,8.333333333333334,0.1256281407035176,0.1428571428571428,1428571.4285714284,0.26848528356066037
5,5,3,Helio Castroneves,Julianne Hough,1,1st Place,7.666666666666667,0.1155778894472362,0.1428571428571428,1428571.4285714284,0.258435032304379
5,5,7,Marie Osmond,Jonathan Roberts,3,3rd Place,7.0,0.10552763819095479,0.1428571428571428,1428571.4285714284,0.24838478104809758
5,5,8,Mark Cuban,Kym Johnson,8,Eliminated Week 5,7.0,0.10552763819095479,0.0,0.0,0.10552763819095479
5,6,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,10.0,0.16666666666666666,0.162037037037037,1620370.3703703703,0.32870370370370366
5,6,3,Helio Castroneves,Julianne Hough,1,1st Place,9.333333333333334,0.15555555555555556,0.162037037037037,1620370.3703703703,0.31759259259259254
5,6,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,9.0,0.15,0.162037037037037,1620370.3703703703,0.312037037037037
5,6,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,8.333333333333334,0.1388888888888889,0.162037037037037,1620370.3703703703,0.30092592592592593
5,6,4,Jane Seymour,Tony Dovolani,6,Eliminated Week 7,7.333333333333333,0.12222222222222222,0.1787037037037037,1787037.037037037,0.30092592592592593
5,6,7,Marie Osmond,Jonathan Roberts,3,3rd Place,7.666666666666667,0.1277777777777778,0.1731481481481481,1731481.481481481,0.30092592592592593
5,6,10,Sabrina Bryan,Mark Ballas,7,Eliminated Week 6,8.333333333333334,0.1388888888888889,0.0,0.0,0.1388888888888889
5,7,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,9.0,0.17307692307692307,0.1994,1994000.0,0.37247692307692304
5,7,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,8.833333333333334,0.16987179487179488,0.1994,1994000.0,0.36927179487179485
5,7,3,Helio Castroneves,Julianne Hough,1,1st Place,8.666666666666666,0.16666666666666666,0.1994,1994000.0,0.36606666666666665
5,7,7,Marie Osmond,Jonathan Roberts,3,3rd Place,8.666666666666666,0.16666666666666666,0.1994,1994000.0,0.36606666666666665
5,7,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,8.5,0.16346153846153846,0.1994,1994000.0,0.36286153846153846
5,7,4,Jane Seymour,Tony Dovolani,6,Eliminated Week 7,8.333333333333334,0.16025641025641027,0.003,30000.0,0.16325641025641027
5,8,3,Helio Castroneves,Julianne Hough,1,1st Place,9.5,0.21673003802281368,0.247148288973384,2471482.88973384,0.4638783269961977
5,8,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,9.333333333333334,0.21292775665399238,0.247148288973384,2471482.88973384,0.46007604562737636
5,8,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,8.333333333333334,0.19011406844106465,0.2509505703422053,2509505.7034220533,0.44106463878326996
5,8,7,Marie Osmond,Jonathan Roberts,3,3rd Place,8.166666666666666,0.18631178707224333,0.2547528517110266,2547528.5171102663,0.4410646387832699
5,8,1,Cameron Mathison,Edyta Sliwinska,5,Eliminated Week 8,8.5,0.19391634980988592,0.0,0.0,0.19391634980988592
5,9,3,Helio Castroneves,Julianne Hough,1,1st Place,10.0,0.2564102564102564,0.3304843304843305,3304843.304843305,0.586894586894587
5,9,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,10.0,0.2564102564102564,0.3304843304843305,3304843.304843305,0.586894586894587
5,9,7,Marie Osmond,Jonathan Roberts,3,3rd Place,9.333333333333334,0.23931623931623933,0.339031339031339,3390313.39031339,0.5783475783475783
5,9,5,Jennie Garth,Derek Hough,4,Eliminated Week 9,9.666666666666666,0.24786324786324784,0.0,0.0,0.24786324786324784
5,10,9,Mel B,Maksim Chmerkoskiy,2,2nd Place,9.4444,0.3571422268889026,0.3571422268889025,3571422.268889026,0.7142844537778051
5,10,3,Helio Castroneves,Julianne Hough,1,1st Place,9.3333,0.352940954028016,0.352940954028016,3529409.5402801605,0.705881908056032
5,10,7,Marie Osmond,Jonathan Roberts,3,3rd Place,7.666666666666667,0.28991681908308137,0.2899168190830813,2899168.1908308133,0.5798336381661626
6,1,3,Kristi Yamaguchi,Mark Ballas,1,1st Place,9.0,0.1111111111111111,0.1111111111111111,1111111.111111111,0.2222222222222222
6,1,9,Priscilla Presley,Louis van Amstel,8,Eliminated Week 5,8.0,0.09876543209876543,0.0987654320987654,987654.3209876544,0.19753086419753083
6,1,4,Mario,Karina Smirnoff,5,Eliminated Week 8,8.0,0.09876543209876543,0.0987654320987654,987654.3209876544,0.19753086419753083
6,1,6,Marlee Matlin,Fabian Sanchez,7,Eliminated Week 6,7.333333333333333,0.0905349794238683,0.0905349794238683,905349.7942386832,0.1810699588477366
6,1,2,Jason Taylor,Edyta Sliwinska,2,2nd Place,7.333333333333333,0.0905349794238683,0.0905349794238683,905349.7942386832,0.1810699588477366
6,1,1,Cristian de la Fuente,Cheryl Burke,3,3rd Place,7.0,0.08641975308641975,0.0864197530864197,864197.5308641975,0.17283950617283944
6,1,10,Shannon Elizabeth,Derek Hough,6,Eliminated Week 7,7.0,0.08641975308641975,0.0864197530864197,864197.5308641975,0.17283950617283944
6,1,11,Steve Guttenberg,Anna Trebunskaya,10,Eliminated Week 3,6.0,0.07407407407407407,0.074074074074074,740740.7407407407,0.14814814814814808
6,1,5,Marissa Jaret Winokur,Tony Dovolani,4,Eliminated Week 9,6.0,0.07407407407407407,0.074074074074074,740740.7407407407,0.14814814814814808
6,1,8,Penn Jillette,Kym Johnson,12,Eliminated Week 2,5.333333333333333,0.06584362139917695,0.0658436213991769,658436.2139917695,0.13168724279835387
6,1,7,Monica Seles,Jonathan Roberts,11,Eliminated Week 2,5.0,0.06172839506172839,0.0617283950617283,617283.9506172839,0.1234567901234567
6,1,0,Adam Carolla,Julianne Hough,9,Eliminated Week 4,5.0,0.06172839506172839,0.0617283950617283,617283.9506172839,0.1234567901234567
6,2,2,Jason Taylor,Edyta Sliwinska,2,2nd Place,9.0,0.10505836575875485,0.0996108949416342,996108.9494163424,0.20466926070038904
6,2,3,Kristi Yamaguchi,Mark Ballas,1,1st Place,9.0,0.10505836575875485,0.0996108949416342,996108.9494163424,0.20466926070038904
6,2,4,Mario,Karina Smirnoff,5,Eliminated Week 8,8.666666666666666,0.10116731517509726,0.0996108949416342,996108.9494163424,0.20077821011673147
6,2,6,Marlee Matlin,Fabian Sanchez,7,Eliminated Week 6,8.0,0.0933852140077821,0.0996108949416342,996108.9494163424,0.19299610894941632
6,2,10,Shannon Elizabeth,Derek Hough,6,Eliminated Week 7,8.0,0.0933852140077821,0.0996108949416342,996108.9494163424,0.19299610894941632
6,2,9,Priscilla Presley,Louis van Amstel,8,Eliminated Week 5,7.0,0.08171206225680934,0.0996108949416342,996108.9494163424,0.18132295719844355
6,2,5,Marissa Jaret Winokur,Tony Dovolani,4,Eliminated Week 9,7.0,0.08171206225680934,0.0996108949416342,996108.9494163424,0.18132295719844355
6,2,1,Cristian de la Fuente,Cheryl Burke,3,3rd Place,6.666666666666667,0.07782101167315175,0.0996108949416342,996108.9494163424,0.17743190661478597
6,2,0,Adam Carolla,Julianne Hough,9,Eliminated Week 4,6.333333333333333,0.07392996108949415,0.0996108949416342,996108.9494163424,0.17354085603112834
6,2,11,Steve Guttenberg,Anna Trebunskaya,10,Eliminated Week 3,5.333333333333333,0.062256809338521395,0.1035019455252918,1035019.4552529184,0.1657587548638132
6,2,8,Penn Jillette,Kym Johnson,12,Eliminated Week 2,5.666666666666667,0.06614785992217899,0.0,0.0,0.06614785992217899
6,2,7,Monica Seles,Jonathan Roberts,11,Eliminated Week 2,5.0,0.05836575875486381,0.0,0.0,0.05836575875486381
6,3,3,Kristi Yamaguchi,Mark Ballas,1,1st Place,9.0,0.11842105263157894,0.1101364522417154,1101364.522417154,0.22855750487329435
6,3,9,Priscilla Presley,Louis van Amstel,8,Eliminated Week 5,8.666666666666666,0.11403508771929824,0.1101364522417154,1101364.522417154,0.22417153996101363
6,3,1,Cristian de la Fuente,Cheryl Burke,3,3rd Place,8.333333333333334,0.10964912280701755,0.1101364522417154,1101364.522417154,0.21978557504873295
6,3,10,Shannon Elizabeth,Derek Hough,6,Eliminated Week 7,8.0,0.10526315789473684,0.1101364522417154,1101364.522417154,0.21539961013645223
6,3,2,Jason Taylor,Edyta Sliwinska,2,2nd Place,7.666666666666667,0.10087719298245615,0.1101364522417154,1101364.522417154,0.21101364522417154
6,3,6,Marlee Matlin,Fabian Sanchez,7,Eliminated Week 6,7.0,0.09210526315789473,0.1101364522417154,1101364.522417154,0.2022417153996101
6,3,5,Marissa Jaret Winokur,Tony Dovolani,4,Eliminated Week 9,6.333333333333333,0.08333333333333333,0.1189083820662768,1189083.820662768,0.2022417153996101
6,3,0,Adam Carolla,Julianne Hough,9,Eliminated Week 4,7.0,0.09210526315789473,0.1101364522417154,1101364.522417154,0.2022417153996101
6,3,4,Mario,Karina Smirnoff,5,Eliminated Week 8,7.0,0.09210526315789473,0.1101364522417154,1101364.522417154,0.2022417153996101
6,3,11,Steve Guttenberg,Anna Trebunskaya,10,Eliminated Week 3,7.0,0.09210526315789473,0.0,0.0,0.09210526315789473
6,4,2,Jason Taylor,Edyta Sliwinska,2,2nd Place,9.666666666666666,0.1288888888888889,0.123375,1233750.0,0.2522638888888889
6,4,3,Kristi Yamaguchi,Mark Ballas,1,1st Place,9.666666666666666,0.1288888888888889,0.123375,1233750.0,0.2522638888888889
6,4,10,Shannon Elizabeth,Derek Hough,6,Eliminated Week 7,9.333333333333334,0.12444444444444445,0.123375,1233750.0,0.24781944444444445
6,4,1,Cristian de la Fuente,Cheryl Burke,3,3rd Place,8.666666666666666,0.11555555555555555,0.123375,1233750.0,0.23893055555555553
6,4,6,Marlee Matlin,Fabian Sanchez,7,Eliminated Week 6,8.0,0.10666666666666667,0.123375,1233750.0,0.23004166666666667
6,4,5,Marissa Jaret Winokur,Tony Dovolani,4,Eliminated Week 9,8.0,0.10666666666666667,0.123375,1233750.0,0.23004166666666667
6,4,4,Mario,Karina Smirnoff,5,Eliminated Week 8,8.0,0.10666666666666667,0.123375,1233750.0,0.23004166666666667
6,4,9,Priscilla Presley,Louis van Amstel,8,Eliminated Week 5,7.333333333333333,0.09777777777777777,0.123375,1233750.0,0.22115277777777775
6,4,0,Adam Carolla,Julianne Hough,9,Eliminated Week 4,6.333333333333333,0.08444444444444445,0.013,130000.0,0.09744444444444444
6,5,3,Kristi Yamaguchi,Mark Ballas,1,1st Place,9.666666666666666,0.14795918367346939,0.1421428571428571,1421428.5714285716,0.2901020408163265
6,5,2,Jason Taylor,Edyta Sliwinska,2,2nd Place,9.0,0.13775510204081634,0.1421428571428571,1421428.5714285716,0.27989795918367344
